Y,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40
0,17.79240025447292,0.7218036328490336,43.34852549307657,-0.5532948375089866,0.259439151699416,0.25199150230277584,-0.223700620904744,-0.8049041201811818,0.06396437269854631,-0.01726969630516001,0.5505272616448197,11.464864317732887,2.3182984775646034,10.17076032515416,0.8383353617095715,0.997666148315392,0.13483064961963973,0.49136687552086994,133.60063023205515,-0.49913308117087407,2.182419768831839,51.428006196702626,-9.777385970435,-0.1493649474393043,0.12697798945009708,-0.1961583485890388,-0.04145081379928132,0.27449912421735756,0.7596889892569807,60.51740046012772,-12.055747153905704,-0.0951958416823268,1.0440499240685015,-0.946325781641729,-0.05131413750664415,0.13336516093159478,16.606194112420805,-1.272800933887278,1.2652004658404528,-24.43263801415488
1,12.761094074474045,-0.6447650962893715,37.59570907709818,1.0212429179582263,-0.0483044469190412,-0.03751739266613971,0.03014592803283675,-0.3966211182427994,-0.08344507724392859,-0.4279523293623662,-0.5851155408180022,12.086498164810566,-1.1546939006606487,12.869197634757082,-0.926402285819598,0.36375432767488464,-0.7548759821810557,-0.3673504605246778,140.6868924266558,0.3657935285473886,-0.5492925975310005,44.950323653450425,-8.921340489009301,0.02672444680711425,2.7334769199693447,0.38240482306141427,0.3907610397763805,-0.15724954133576907,-1.2539643374976603,60.98729387696265,-0.8720416039032166,-1.782049799007631,0.527522126318453,0.6097881712587722,0.01050574160496303,-1.2285132221606507,21.820718333317444,0.07914635523550426,0.43407575823489025,-14.173822462598253
1,19.87258546848373,0.2638933646823054,42.3369629681161,-0.4043940860867004,0.5243864526365366,0.8262322980595037,-0.10916696073024132,-0.19336243780046028,-0.17799703696664326,0.15135099787454614,0.2620008933466847,15.917123729352438,-0.20062244795431936,-6.896320788543244,0.2411491195883312,0.06886509406460167,0.7973576243443049,0.8119737386570431,116.89366582360246,-0.14896364178476057,0.40042102479779806,38.59031729248265,-7.634700774759449,-0.29629885023977687,2.7264277803802734,-0.27952397605603463,-0.12390033057103864,0.5476358420532795,0.44725282109710207,125.77817601364333,5.480688227691337,-0.8215078587673377,0.6224968061437769,-0.8248796104139172,-0.17404267576643864,-1.2440555383454812,13.092905523709135,-1.1487206554415523,0.5345354127240544,-18.670127743913977
0,18.955325792794056,0.24286378617610763,44.412375149474414,0.1637905513861521,0.6210942182624372,0.1023822849972718,-0.29905202078809784,-0.4708179869271538,-0.14865669107596455,-0.30182503755696793,1.0234788794206988,13.388042645705829,-0.4807848546028772,14.782687644251475,0.5246306965376242,-0.7205169157218786,1.5783487889408705,2.0293757723524415,110.9254469812901,-1.433607280967902,0.20795111077885337,45.07271958433744,-3.231832844498946,-1.9526893713753308,2.1105832568460947,0.7744357443234476,-0.5882995026567492,0.06926038881375657,0.8758541267085777,52.52484505883985,-34.41055021322215,-1.0211895338905854,-1.1688626964776807,-0.31855796523063246,-1.0385998476550082,-1.2071303888626292,17.539673286166423,-0.962395285417638,1.65600730466771,-11.970130277236633
0,17.98522476588893,0.40259636521811887,42.828081295096496,-0.6413078065890936,0.5267692208169709,0.33145639856906,-0.10500656133942488,-0.2188329695894008,0.02566589255305866,1.3167754287070823,0.6235610277814386,9.365178585994478,2.1334443684180258,15.70219827222784,0.63539684186244,1.0193208010015329,0.02232511097460888,0.7234487364820757,88.38878000803044,-0.4478315075357627,2.234657551203463,42.810561334660584,-5.002744278280537,-0.11004020088485586,1.794023776342893,-0.2266656011496813,-0.05276973822251443,0.18198478249569444,1.0362362490672268,16.975152657414952,-31.83365996747252,0.05945146726050026,1.331210682661523,-0.7092049015176733,-0.1895726076926548,-0.2224347434743111,12.026091317904422,-0.7547286808161585,1.4147804428853006,-13.540899432340922
0,9.360034405397519,-0.0242368074652008,63.001200011461975,-2.2539373323703935,0.8635758087556805,0.28917623628415645,-0.1641228906926127,-0.4702065196000043,-0.080651469800226,-1.4299755129953875,0.5312115061467333,11.580359824130973,0.23873880636943137,11.845639339173692,-0.4645023607393738,-0.4094890307969122,0.950966132307259,0.5278021137161307,132.02925204442994,-1.011315980106552,-1.7412948009774751,48.540345500387204,-6.47958170800223,0.29912683959529274,1.769709773412891,-0.13149345106010907,-0.42569774108580993,0.7033854321398999,1.2583700711064292,70.63568949844488,2.3037014693057856,3.4591584793261547,1.437154792492939,-1.5003052872852085,-0.05839712183637989,-0.8218243245498515,22.38762870345611,-0.2527858959097307,0.1634478764500851,-15.689497206193252
0,14.386780234585615,2.0808933547744,48.705540037722045,-0.495635905190851,-0.3817400983189355,0.819034298941206,-0.13715236732056307,0.36466595238642024,-0.12879458128423818,-0.3652861504708693,0.7425262650339859,9.036075606181068,1.0806023062853032,7.751702951454492,-0.3722888736391012,-0.31213704423747674,-0.1172766834606983,-0.1698426380123686,104.32004185890543,0.11216187122291928,-1.6271414966210336,43.54947160375019,-6.46946352935837,-0.2883087765790415,5.752753227613069,-0.4783595315283928,1.3185251389114228,1.6917967536254286,0.7442229453273782,44.78206201553155,2.9947587244972134,0.6622251908805592,-0.4457112174131749,-0.1295410676168269,0.01454014549001493,-2.483753345874001,14.892459018176448,-1.5173418115283697,1.4089878984511863,-15.259591417992144
1,17.589573945255335,-2.6244202178955938,69.25145841514075,2.33234338059897,-1.817017679631533,-3.011228089199648,-3.428308017130485,2.499577926368403,-1.886673061462816,-2.1971526727071127,-2.478530803273205,9.293311650480302,0.6868701739298332,-9.59834026937673,-1.6373935415430865,-2.0702222354369884,-2.028838437280014,-1.618185436813218,169.09102941416313,2.8248166028982578,0.5258744456035964,47.15770696490931,-3.745532537087623,2.9528668068315995,0.45264491718262434,-3.100132080066504,-1.5188773408906422,-1.651266106054922,-0.955589156186965,53.556562749515834,-12.286960742918374,-0.732467329454304,-1.656905223280266,1.1967397135987734,2.566810219106647,1.129178125982316,17.47117408996755,-0.12862551747058024,-2.403450387461631,-15.320644146020667
0,12.973743299072344,0.2620399105137041,32.20175015547431,-0.970764826105329,0.641514286700273,0.4184980042223615,0.06116193370306591,0.44503202905996103,-0.09824202868562382,0.7936426982154066,0.1813217823002732,14.148207068101767,-0.8774665803052948,28.423363950315917,2.2968212676993205,-0.39725429193251616,0.6431257411419882,-0.01700683555417088,115.1447529601596,-0.7617993057639206,1.3002877244151243,48.19710303922069,-4.699751183568095,0.4065247842458285,1.1082896795123816,-0.2046985952739323,-0.6379375059766699,0.5037725566153959,1.461820381242901,1.3618457330444187,-13.923629535653074,0.7679316815618534,0.29900751314258406,0.13254298694871083,-0.2194995046005228,1.0896442682802021,10.801277110517152,-1.140017946904594,0.6914050351019941,-29.48546795164331
0,10.526018388079208,0.9605008816012164,54.94963719682386,-0.1047464552499303,0.4774219373037522,0.22209816848446295,-0.04363416068786805,0.519219173036092,-0.05901398633224482,-0.32296056028985076,0.6228062616624735,11.233334360624827,0.7417970058601672,4.2455838067895115,0.8595696386656906,0.8944668808235371,1.0875349090444106,0.4199881364657819,130.39224644154186,-0.5068215807024204,0.06780345731335301,43.21083263348757,-7.035920614427168,-0.4362399447137729,2.3173495083207136,-0.16739360171158132,-0.06823109881189687,0.4133023056443558,0.8519535653219211,50.9940300313273,4.162858121819577,-1.6646808694649655,0.7316900465913053,-0.18856156061625476,-0.12545624782191292,-0.5177477580108618,17.944240502782485,-0.4182745416892049,0.0087182771485343,-18.772643091419727
